date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/08/2021,ARKK,"TRIMBLE INC",TRMB,896239100,"1,384,108","$114,742,553.20",0.57%
10/08/2021,ARKK,"SKILLZ INC",SKLZ,83067L109,"10,955,401","$96,955,298.85",0.48%
10/08/2021,ARKK,"PROTO LABS INC",PRLB,743713109,"1,355,833","$93,376,218.71",0.46%
10/08/2021,ARKK,"STRATASYS LTD",SSYS,M85548101,"3,695,919","$93,026,281.23",0.46%
10/08/2021,ARKK,"BERKELEY LIGHTS INC",BLI,084310101,"4,751,469","$89,327,617.20",0.44%
10/08/2021,ARKK,"CERUS CORP",CERS,157085101,"10,409,766","$63,707,767.92",0.31%
10/08/2021,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,"3,149,570","$62,361,486.00",0.31%
10/08/2021,ARKK,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"47,257,362","$47,257,361.99",0.23%
10/08/2021,ARKK,"COMPUGEN LTD",CGEN,M25722105,"5,476,634","$35,433,821.98",0.17%
10/08/2021,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,"221,163","$10,239,846.90",0.05%
10/08/2021,ARKK,"SEA LTD-ADR",SE,81141R100,"25,032","$8,116,626.00",0.04%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
