date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/12/2021,ARKG,"908 DEVICES INC",MASS,65443P102,"2,755,521","$87,901,119.90",1.30%
10/12/2021,ARKG,"VERACYTE INC",VCYT,92337F107,"1,998,380","$83,032,689.00",1.23%
10/12/2021,ARKG,"BUTTERFLY NETWORK INC",BFLY,124155102,"7,114,332","$75,909,922.44",1.12%
10/12/2021,ARKG,"1LIFE HEALTHCARE INC",ONEM,68269G107,"3,550,296","$71,609,470.32",1.06%
10/12/2021,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,"3,835,846","$71,193,301.76",1.05%
10/12/2021,ARKG,"SOMALOGIC INC",SLGC,83444K105,"5,638,757","$63,097,690.83",0.93%
10/12/2021,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,"2,934,176","$57,832,608.96",0.85%
10/12/2021,ARKG,"VERVE THERAPEUTICS INC",VERV,92539P101,"1,253,691","$56,115,209.16",0.83%
10/12/2021,ARKG,"RECURSION PHARMACEUTICALS-A",RXRX,75629V104,"2,566,306","$47,143,041.22",0.70%
10/12/2021,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,"1,153,215","$42,253,797.60",0.62%
10/12/2021,ARKG,"ZYMERGEN INC",ZY,98985X100,"3,740,528","$41,819,103.04",0.62%
10/12/2021,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,"5,243,189","$41,054,169.87",0.61%
10/12/2021,ARKG,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,"1,612,036","$37,931,207.08",0.56%
10/12/2021,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,"857,247","$35,978,656.59",0.53%
10/12/2021,ARKG,"CELLECTIS - ADR",CLLS,15117K103,"3,536,792","$31,937,231.76",0.47%
10/12/2021,ARKG,"CERUS CORP",CERS,157085101,"5,231,926","$31,286,917.48",0.46%
10/12/2021,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,"6,164,422","$23,548,092.04",0.35%
10/12/2021,ARKG,"DYNAMICS SPECIAL PURPOSE C-A",DYNS,268010105,"2,307,457","$22,843,824.30",0.34%
10/12/2021,ARKG,"COMPUGEN LTD",CGEN,M25722105,"3,587,339","$21,739,274.34",0.32%
10/12/2021,ARKG,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"17,104,416","$17,104,416.04",0.25%
10/12/2021,ARKG,"EVOGENE LTD",EVGN,M4119S104,"2,911,225","$7,452,736.00",0.11%
10/12/2021,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,"241,783","$1,576,425.16",0.02%
10/12/2021,ARKG,"SEMA4 HOLDINGS CORP",SMFR,81663L101,630,"$5,077.80",0.00%
10/12/2021,ARKG,"CM LIFE SCIENCES II -CW27",SLGCW,83444K113,"548,744",$0.01,0.00%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
