date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/07/2021,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,"5,749,479","$149,486,454.00",2.20%
10/07/2021,ARKG,"GINKGO BIOWORKS HOLDINGS INC",DNA,37611X100,"14,018,932","$148,460,489.88",2.19%
10/07/2021,ARKG,"UIPATH INC - CLASS A",PATH,90364P105,"2,892,939","$148,465,629.48",2.19%
10/07/2021,ARKG,"CODEXIS INC",CDXS,192005106,"4,808,063","$135,154,650.93",1.99%
10/07/2021,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,"2,027,180","$129,820,607.20",1.91%
10/07/2021,ARKG,"SCHRODINGER INC",SDGR,80810D103,"2,200,163","$112,406,327.67",1.66%
10/07/2021,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,"2,490,604","$105,850,670.00",1.56%
10/07/2021,ARKG,"PERSONALIS INC",PSNL,71535D106,"5,193,254","$93,374,706.92",1.38%
10/07/2021,ARKG,"PFIZER INC",PFE,717081103,"2,185,301","$91,826,348.02",1.35%
10/07/2021,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,"621,561","$90,325,244.52",1.33%
10/07/2021,ARKG,"908 DEVICES INC",MASS,65443P102,"2,745,366","$88,043,887.62",1.30%
10/07/2021,ARKG,"QUANTUM-SI INC",QSI,74765K105,"10,995,938","$87,967,504.00",1.30%
10/07/2021,ARKG,"VERACYTE INC",VCYT,92337F107,"1,991,018","$86,688,923.72",1.28%
10/07/2021,ARKG,"BUTTERFLY NETWORK INC",BFLY,124155102,"7,088,106","$75,913,615.26",1.12%
10/07/2021,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,"2,923,363","$72,879,439.59",1.07%
10/07/2021,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,"3,821,708","$70,816,249.24",1.04%
10/07/2021,ARKG,"1LIFE HEALTHCARE INC",ONEM,68269G107,"3,537,207","$70,248,931.02",1.04%
10/07/2021,ARKG,"SEMA4 HOLDINGS CORP",SMFR,81663L101,"8,361,092","$60,785,138.84",0.90%
10/07/2021,ARKG,"VERVE THERAPEUTICS INC",VERV,92539P101,"1,249,073","$60,242,790.79",0.89%
10/07/2021,ARKG,"SOMALOGIC INC",SLGC,83444K105,"5,174,612","$57,075,970.36",0.84%
10/07/2021,ARKG,"RECURSION PHARMACEUTICALS-A",RXRX,75629V104,"2,556,841","$47,275,990.09",0.70%
10/07/2021,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,"1,248,954","$46,885,733.16",0.69%
10/07/2021,ARKG,"ZYMERGEN INC",ZY,98985X100,"3,726,740","$43,528,323.20",0.64%
10/07/2021,ARKG,"CELLECTIS - ADR",CLLS,15117K103,"3,579,242","$42,843,526.74",0.63%
10/07/2021,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,"854,092","$38,160,830.56",0.56%
10/07/2021,ARKG,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,"1,606,093","$37,871,672.94",0.56%
10/07/2021,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,"5,090,593","$38,230,353.43",0.56%
10/07/2021,ARKG,"CERUS CORP",CERS,157085101,"5,212,635","$31,744,947.15",0.47%
10/07/2021,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,"6,141,694","$23,154,186.38",0.34%
10/07/2021,ARKG,"DYNAMICS SPECIAL PURPOSE C-A",DYNS,268010105,"2,297,744","$22,793,620.48",0.34%
10/07/2021,ARKG,"COMPUGEN LTD",CGEN,M25722105,"3,574,118","$22,338,237.50",0.33%
10/07/2021,ARKG,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"10,717,388","$10,717,387.50",0.16%
10/07/2021,ARKG,"EVOGENE LTD",EVGN,M4119S104,"2,900,497","$7,222,237.53",0.11%
10/07/2021,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,"240,884","$1,604,287.44",0.02%
10/07/2021,ARKG,"CARIBOU BIOSCIENCES INC",CRBU,142038108,96,"$2,218.56",0.00%
10/07/2021,ARKG,"CM LIFE SCIENCES II -CW27",SLGCW,83444K113,"548,744",$0.00,0.00%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
