date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/14/2021,ARKG,"SOMALOGIC INC",SLGC,83444K105,"6,311,187","$72,641,762.37",1.04%
10/14/2021,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,"2,926,451","$58,558,284.51",0.84%
10/14/2021,ARKG,"VERVE THERAPEUTICS INC",VERV,92539P101,"1,250,391","$53,829,332.55",0.77%
10/14/2021,ARKG,"RECURSION PHARMACEUTICALS-A",RXRX,75629V104,"2,559,551","$50,525,536.74",0.72%
10/14/2021,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,"1,150,180","$43,557,316.60",0.62%
10/14/2021,ARKG,"ZYMERGEN INC",ZY,98985X100,"3,730,678","$43,499,705.48",0.62%
10/14/2021,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,"5,229,384","$40,946,076.72",0.59%
10/14/2021,ARKG,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,"1,607,791","$38,795,996.83",0.56%
10/14/2021,ARKG,"CELLECTIS - ADR",CLLS,15117K103,"3,527,482","$33,934,376.84",0.49%
10/14/2021,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,"777,535","$34,289,293.50",0.49%
10/14/2021,ARKG,"CERUS CORP",CERS,157085101,"5,218,151","$31,935,084.12",0.46%
10/14/2021,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,"6,148,192","$25,084,623.36",0.36%
10/14/2021,ARKG,"DYNAMICS SPECIAL PURPOSE C-A",DYNS,268010105,"2,301,964","$22,927,561.44",0.33%
10/14/2021,ARKG,"COMPUGEN LTD",CGEN,M25722105,"3,577,894","$23,363,647.82",0.33%
10/14/2021,ARKG,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"19,340,733","$19,340,732.51",0.28%
10/14/2021,ARKG,"EVOGENE LTD",EVGN,M4119S104,"2,903,560","$7,520,220.40",0.11%
10/14/2021,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,"241,143","$1,591,543.80",0.02%
10/14/2021,ARKG,"SEMA4 HOLDINGS CORP",SMFR,81663L101,625,"$5,131.25",0.00%
10/14/2021,ARKG,"CM LIFE SCIENCES II -CW27",SLGCW,83444K113,"548,744",$0.00,0.00%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
