date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/14/2021,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,"6,875,470","$265,186,877.90",1.30%
10/14/2021,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,"9,736,851","$234,366,003.57",1.15%
10/14/2021,ARKK,"ROBINHOOD MARKETS INC - A",HOOD,770700102,"5,682,850","$230,269,082.00",1.13%
10/14/2021,ARKK,"GINKGO BIOWORKS HOLDINGS INC",DNA,37611X100,"20,161,987","$206,660,366.75",1.02%
10/14/2021,ARKK,"SIGNIFY HEALTH INC -CLASS A",SGFY,82671G100,"10,320,413","$179,162,369.68",0.88%
10/14/2021,ARKK,"2U INC",TWOU,90214J101,"5,283,235","$177,939,354.80",0.88%
10/14/2021,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,"1,563,926","$172,532,316.32",0.85%
10/14/2021,ARKK,"VERACYTE INC",VCYT,92337F107,"3,814,958","$167,285,908.30",0.82%
10/14/2021,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,"4,051,753","$153,439,886.11",0.75%
10/14/2021,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,"5,433,825","$143,072,612.25",0.70%
10/14/2021,ARKK,"TRIMBLE INC",TRMB,896239100,"1,377,964","$111,739,100.76",0.55%
10/14/2021,ARKK,"BERKELEY LIGHTS INC",BLI,084310101,"4,730,365","$106,102,086.95",0.52%
10/14/2021,ARKK,"STRATASYS LTD",SSYS,M85548101,"3,707,180","$100,501,649.80",0.49%
10/14/2021,ARKK,"SKILLZ INC",SKLZ,83067L109,"10,906,729","$97,288,022.68",0.48%
10/14/2021,ARKK,"PROTO LABS INC",PRLB,743713109,"1,005,317","$67,356,239.00",0.33%
10/14/2021,ARKK,"CERUS CORP",CERS,157085101,"10,363,504","$63,424,644.48",0.31%
10/14/2021,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,"3,135,561","$63,683,243.91",0.31%
10/14/2021,ARKK,"COMPUGEN LTD",CGEN,M25722105,"5,452,298","$35,603,505.94",0.18%
10/14/2021,ARKK,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"20,639,790","$20,639,789.50",0.10%
10/14/2021,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,"53,937","$2,378,621.70",0.01%
10/14/2021,ARKK,"SEA LTD-ADR",SE,81141R100,194,"$67,773.90",0.00%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
