date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/11/2021,PRNT,"FARO TECHNOLOGIES INC",FARO,311642102,"79,300","$5,451,875.00",1.19%
10/11/2021,PRNT,"MICHELIN (CGDE)",ML,4588364,"34,963","$5,401,081.36",1.18%
10/11/2021,PRNT,"EXCO TECHNOLOGIES LTD",XTC,2325392,"671,675","$5,331,608.80",1.16%
10/11/2021,PRNT,"OC OERLIKON CORP AG-REG",OERL,4612757,"500,857","$5,305,448.19",1.16%
10/11/2021,PRNT,"KAISER ALUMINUM CORP",KALU,483007704,"48,413","$5,314,295.01",1.16%
10/11/2021,PRNT,"AEROJET ROCKETDYNE HOLDINGS",AJRD,007800105,"120,651","$5,248,318.50",1.14%
10/11/2021,PRNT,"ARCONIC CORP",ARNC,03966V107,"168,202","$5,241,174.32",1.14%
10/11/2021,PRNT,"UNITED PARCEL SERVICE-CL B",UPS,911312106,"26,706","$4,900,283.94",1.07%
10/11/2021,PRNT,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"793,566","$793,566.29",0.17%
10/11/2021,PRNT,"HEXCEL CORP",HXL,428291108,"9,112","$564,488.40",0.12%
10/11/2021,PRNT,"KONINKLIJKE DSM NV",DSM,B0HZL93,"2,789","$561,388.76",0.12%
10/11/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,"4,199","$535,449.15",0.12%
10/11/2021,PRNT,"SGL CARBON SE",SGL,4818351,"48,124","$493,942.17",0.11%
10/11/2021,PRNT,"EVONIK INDUSTRIES AG",EVK,B5ZQ9D3,"15,500","$488,573.11",0.11%
10/11/2021,PRNT,"5N PLUS INC",VNP,B2B3VZ3,"239,337","$518,128.53",0.11%
10/11/2021,PRNT,"TORAY INDUSTRIES INC",3402,6897143,"82,699","$525,827.54",0.11%
10/11/2021,PRNT,"EASTMAN KODAK CO",KODK,277461406,"71,424","$490,682.88",0.11%
10/11/2021,PRNT,"EASTMAN CHEMICAL CO",EMN,277432100,"4,680","$492,429.60",0.11%
10/11/2021,PRNT,"CARPENTER TECHNOLOGY",CRS,144285103,"13,876","$462,209.56",0.10%
10/11/2021,PRNT,"DUPONT DE NEMOURS INC",DD,26614N102,"6,677","$470,194.34",0.10%
10/11/2021,PRNT,"VOESTALPINE AG",VOE,4943402,"12,615","$454,857.61",0.10%
10/11/2021,PRNT,"HENKEL AG & CO KGAA VOR-PREF",HEN3,5076705,"5,157","$472,979.11",0.10%
10/11/2021,PRNT,"3M CO",MMM,88579Y101,"2,617","$463,078.15",0.10%
10/11/2021,PRNT,"XEROX HOLDINGS CORP",XRX,98421M106,"22,473","$473,056.65",0.10%
10/11/2021,PRNT,"SANDVIK AB",SAND,B1VQ252,"19,778","$469,115.93",0.10%
10/11/2021,PRNT,"PYROGENESIS CANADA INC",PYR,B43JTF9,"117,215","$473,671.91",0.10%
10/11/2021,PRNT,"ALLEGHENY TECHNOLOGIES INC",ATI,01741R102,"25,342","$429,546.90",0.09%
10/11/2021,PRNT,"GREAT BRITISH POUND",,GBP,0,$0.33,0.00%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
