date,fund,company,ticker,cusip,shares,"market value ($)","weight (%)"
10/11/2021,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,"2,023,965","$124,069,054.50",1.82%
10/11/2021,ARKG,"SCHRODINGER INC",SDGR,80810D103,"2,145,631","$107,710,676.20",1.58%
10/11/2021,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,"2,486,654","$105,235,197.28",1.55%
10/11/2021,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,"620,574","$96,393,759.42",1.42%
10/11/2021,ARKG,"PERSONALIS INC",PSNL,71535D106,"5,185,015","$96,752,379.90",1.42%
10/11/2021,ARKG,"PFIZER INC",PFE,717081103,"2,181,834","$92,618,853.30",1.36%
10/11/2021,ARKG,"QUANTUM-SI INC",QSI,74765K105,"11,114,082","$92,580,303.06",1.36%
10/11/2021,ARKG,"908 DEVICES INC",MASS,65443P102,"2,741,011","$88,534,655.30",1.30%
10/11/2021,ARKG,"VERACYTE INC",VCYT,92337F107,"1,987,860","$82,555,825.80",1.21%
10/11/2021,ARKG,"BUTTERFLY NETWORK INC",BFLY,124155102,"7,076,862","$75,793,192.02",1.11%
10/11/2021,ARKG,"1LIFE HEALTHCARE INC",ONEM,68269G107,"3,531,596","$72,221,138.20",1.06%
10/11/2021,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,"3,815,646","$69,025,036.14",1.02%
10/11/2021,ARKG,"SOMALOGIC INC",SLGC,83444K105,"5,438,141","$62,538,621.50",0.92%
10/11/2021,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,"2,918,726","$59,717,133.96",0.88%
10/11/2021,ARKG,"VERVE THERAPEUTICS INC",VERV,92539P101,"1,247,091","$54,797,178.54",0.81%
10/11/2021,ARKG,"RECURSION PHARMACEUTICALS-A",RXRX,75629V104,"2,552,786","$47,686,042.48",0.70%
10/11/2021,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,"1,246,972","$44,404,672.92",0.65%
10/11/2021,ARKG,"ZYMERGEN INC",ZY,98985X100,"3,720,828","$41,263,982.52",0.61%
10/11/2021,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,"5,215,579","$40,420,737.25",0.59%
10/11/2021,ARKG,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,"1,603,546","$37,683,331.00",0.55%
10/11/2021,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,"852,737","$35,934,337.18",0.53%
10/11/2021,ARKG,"CELLECTIS - ADR",CLLS,15117K103,"3,518,162","$32,050,455.82",0.47%
10/11/2021,ARKG,"CERUS CORP",CERS,157085101,"5,204,366","$31,382,326.98",0.46%
10/11/2021,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,"6,131,952","$23,914,612.80",0.35%
10/11/2021,ARKG,"COMPUGEN LTD",CGEN,M25722105,"3,568,449","$22,873,758.09",0.34%
10/11/2021,ARKG,"DYNAMICS SPECIAL PURPOSE C-A",DYNS,268010105,"2,295,307","$22,677,633.16",0.33%
10/11/2021,ARKG,"DREYFUS GOVT CASH MAN INS",,X9USDDGCM,"17,104,416","$17,104,416.04",0.25%
10/11/2021,ARKG,"EVOGENE LTD",EVGN,M4119S104,"2,895,895","$7,384,532.25",0.11%
10/11/2021,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,"240,503","$1,558,459.44",0.02%
10/11/2021,ARKG,"SEMA4 HOLDINGS CORP",SMFR,81663L101,"4,410","$35,985.60",0.00%
10/11/2021,ARKG,"CM LIFE SCIENCES II -CW27",SLGCW,83444K113,"548,744",$0.00,0.00%
"The principal risks of investing in ARK ETFs include equity, market, management and non-diversification risks, as well as fluctuations in market value and net asset value ('NAV'). Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ETF before investing. This and other information are contained in each ETF's prospectus, which may be obtained by contacting the ETF's transfer agent The Bank of New York Mellon or by clicking here. Please read the prospectus carefully before you invest. The market price of ETF shares may differ significantly from their NAV during periods of market volatility. ETF shares may only be redeemed directly with the ETF at NAV by Authorized Participants, in very large creation units. Holdings are subject to change without notice and are not a recommendation to buy or sell any security. There can be no guarantee that an active trading market for ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Copyright 2021, ARK Investment Management LLC. All content is original and has been researched and produced by ARK Investment Management LLC unless otherwise stated. No part of this content may be reproduced in any form, or referred to in any other publication, without the express written permission of ARK Investment Management LLC. All statements made regarding companies, securities or other financial information on this site or any sites or articles relating to ARK Investment Management LLC are strictly beliefs and points of view held by ARK Investment Management and are subject to change without notice. Information contained herein has been obtained from sources believed to be reliable, but not guaranteed. This material has been distributed for informational purposes only and should not be considered as investment advice or a recommendation of any particular security, strategy or investment product."
